COMP6771	H18A	TUT	19	64	Thu 18-19	Online
COMP3900	W16A	LAB	20	20	Wed 16-18	BrassME305
COMP3153	T14A	TUT	5	15	Tue 14-15	Online
DPGE1003	W10A	TUT	19	25	Wed 10-11	Online
COMP9331	H16A	LAB	17	25	Thu 16-18	Online
COMP1521	M11B	TUT	24	24	Mon 11-12	Webst 252
COMP9417	F15A	TUT	0	25	Fri 15-16	Quad G045
COMP9313	T16A	LAB	2	30	Tue 16-18	Online
COMP1521	H11A	LAB	24	24	Thu 12-14	BongoK17G7
COMP9336	T18A	LAB	0	20	Tue 18-20	LyreK17G12
COMP2511	W18A	LAB	23	25	Wed 18-20	Oboe ME304
COMP9319	H11A	TUT	0	30	Thu 11-12	Online
COMP1531	W12B	LAB	22	24	Wed 13-15	TablaK17G7
COMP9153	W17A	TUT	0	15	Wed 17-18	Ainswth201
DPST1014	T14A	TUT	10	18	Wed 15-16:30	Block 114
COMP1521	M11B	LAB	24	24	Mon 12-14	TablaK17G7
COMP2041	T15A	TUT	29	30	Tue 15-16	Gold G03
COMP1531	M13A	TUT	24	24	Mon 13-14	Quad 1043
COMP2521	T09B	LAB	22	23	Tue 10-12	BrassME305
DPST1031	T16B	TUT	18	22	Tue 16:30-18	Online
COMP2041	W13C	LAB	19	30	Wed 14-16	Online
COMP2041	F15B	TUT	23	30	Fri 15-16	Online
DPST1031	T16A	TUT	15	18	Tue 16:30-18	Block 115
DPBS1150	M13A	TUT	8	18	Fri 10-11:30	Block 107
COMP2041	T15C	LAB	18	30	Tue 16-18	Online
COMP1511	M17A	TUT	27	27	Mon 17-18	Online
COMP2521	H09A	LAB	23	23	Thu 10-12	StringsME3
COMP1521	H15A	LAB	24	24	Thu 16-18	Oboe ME304
DPST1051	M12A	TUT	12	18	Tue 11-12	Block 116
COMP2511	H13A	LAB	25	25	Thu 14-16	StringsME3
DPBS1110	W13A	TUT	21	22	Wed 13:30-15	Online
COMP9044	F09A	TUT	2	30	Fri 09-10	Online
COMP1010	M15B	TUT	0	18	Mon 15-16	Online
DPBS1100	T12B	TUT	7	20	Thu 13:30-15	Online
DPST1022	W16A	TUT	3	18	Wed 16-17	Block 115
COMP2511	T15A	LAB	25	25	Tue 16-18	FluteME303
COMP9900	H12P	LAB	20	20	Thu 12-14	Online
DPBS1140	H10A	TUT	21	22	Thu 10-11:30	Online
COMP3900	H16A	LAB	20	20	Thu 16-18	Online
COMP2521	W15B	TUT	23	23	Wed 15-16	BUS 114
COMP9414	T15A	TUT	0	24	Tue 15-16	Gold G05
COMP6771	W16A	TUT	53	64	Wed 16-17	ColomboThB
DPST1013	W12A	TUT	14	18	Wed 12-13:30	Block 115
DPBS1170	W13A	TUT	20	22	Wed 13-14:30	Online
COMP2041	T09A	LAB	26	30	Tue 10-12	Online
DPST1023	T16A	TUT	1	18	Fri 13-14	Online
COMP9331	W16A	LAB	4	25	Wed 16-18	Oboe ME304
COMP2511	F12A	LAB	23	25	Fri 13-15	FluteME303
DPGE1002	F15A	TUT	11	18	Fri 15:30-17:30	Block 114
COMP2521	M17A	TUT	23	23	Mon 17-18	Online
COMP1521	T14A	TUT	24	24	Tue 14-15	Webst 302
COMP9044	T11A	LAB	0	30	Tue 12-14	BrassME305
COMP1531	H17B	TUT	24	24	Thu 17-18	Quad 1047
DPBS1140	T12A	TUT	21	25	Wed 12:30-14	Online
COMP9044	T15B	TUT	3	30	Tue 15-16	Quad G031
COMP1511	T17B	TUT	24	24	Tue 17-18	Gold G02
COMP6452	W15A	TUT	7	50	Wed 15-17	Online
COMP2511	H11A	TUT	24	25	Thu 11-12	Webst 302
COMP1511	H17C	LAB	17	27	Thu 18-20	Online
DPBS1190	H14A	TUT	22	22	Thu 14-15:30	Online
COMP2041	W15B	LAB	27	30	Wed 16-18	StringsME3
DPGE1001	M16E	TUT	12	18	Mon 16-18	Online
COMP9331	M14A	LAB	10	25	Mon 14-16	Online
COMP9312	W11A	TUT	6	20	Wed 11:30-13	Quad G045
COMP2041	T17A	LAB	20	30	Tue 18-20	BrassME305
COMP1531	W14B	TUT	24	24	Wed 14-15	ElecEngG04
COMP9900	T16P	LAB	20	20	Tue 16-18	Online
COMP1521	T18C	TUT	24	24	Tue 18-19	Online
COMP6843	H10A	TUT	0	10	Thu 10-12	CybSK17G11
DPBS1120	W14A	TUT	9	18	Wed 14-17	Block 117
COMP6452	T18A	TUT	15	50	Tue 18-20	Online
COMP9414	H18A	TUT	24	24	Thu 18-19	Online
COMP2521	W15A	LAB	23	23	Wed 16-18	KoraME307
DPGE1001	M16B	TUT	20	25	Mon 16-18	Online
COMP1511	F11A	LAB	24	24	Fri 12-14	KoraME307
COMP6447	T14A	LAB	1	10	Tue 14-16	Quad G042
COMP2521	F14B	LAB	23	23	Fri 15-17	FluteME303
COMP6843	F16A	TUT	0	20	Fri 16-18	CybSK17G11
COMP9313	H16A	LAB	18	30	Thu 16-18	Online
COMP1531	W17A	TUT	23	24	Wed 17-18	Gold G06
COMP2041	T09A	TUT	26	30	Tue 09-10	Online
COMP1511	F09B	TUT	25	25	Fri 09-10	Quad G054
COMP2521	M13A	LAB	23	23	Mon 14-16	BongoK17G7
DPBS1170	M10A	TUT	17	22	Mon 10-11:30	Online
COMP9336	T14A	LAB	2	20	Tue 14-16	LyreK17G12
COMP1911	T16A	TUT	26	25	Tue 16-17	Online
COMP2511	F12A	TUT	23	25	Fri 12-13	Quad G032
COMP3331	M16A	LAB	5	25	Mon 16-18	Online
COMP1531	H15C	LAB	24	24	Thu 16-18	Online
COMP2511	H17B	TUT	25	25	Thu 17-18	Online
DPST1051	M11A	TUT	24	30	Fri 12-13	Online
DPST1092	W14B	LAB	5	30	Wed 14-16	Online
COMP1511	T13B	LAB	25	25	Tue 14-16	SitarME306
DPST1013	W15B	TUT	12	18	Thu 15:30-17	Online
COMP9336	M18A	LAB	0	20	Mon 18-20	Online
COMP9313	W14A	LAB	15	30	Wed 14-16	Webst 256
COMP6443	F14A	TUT	0	20	Fri 14-16	CybSK17G11
COMP1511	M13A	TUT	25	25	Mon 13-14	Quad G026
DPST1024	W15A	TUT	2	18	Wed 15-16	Online
DPBS1190	H14A	TUT	22	22	Fri 14-15:30	Online
COMP1511	W17A	LAB	24	24	Wed 18-20	FluteME303
COMP1511	F15B	LAB	24	24	Fri 16-18	KoraME307
COMP9311	W12A	TLB	19	20	Wed 12-14	Online
DPBS1120	W10B	TUT	20	22	Wed 10-13	Online
DPBS1180	W15A	TUT	21	22	Fri 12-13:30	Online
COMP9311	M16B	TLB	0	20	Mon 16-18	Online
DPBS1150	M13B	TUT	19	22	Mon 13-14:30	Online
DPST1014	W10C	TUT	16	20	Wed 10-11:30	Online
COMP1511	W17B	TUT	26	27	Wed 17-18	Online
DPST1052	H11A	TUT	13	18	Fri 10-11	Online
DPBS1120	F14A	TUT	22	22	Fri 14-17	Online
DPBS1190	W15A	TUT	20	22	Wed 15:30-17	Online
COMP2511	W15C	LAB	11	10	Wed 16-18	Online
DPBS1180	M10A	TUT	23	23	Thu 10-11:30	Online
COMP2511	M13A	TUT	23	25	Mon 13-14	Ainswth201
COMP2521	F14A	TUT	23	23	Fri 14-15	Gold G07
COMP1911	M13B	TUT	0	25	Mon 13-14	Quad G027
COMP9417	H17A	TUT	14	25	Thu 17-18	Online
COMP3153	W17A	TUT	0	15	Wed 17-18	Ainswth201
COMP1521	W09B	TUT	24	24	Wed 09-10	Quad 1046
COMP9417	W11A	TUT	21	25	Wed 11-12	Quad G044
COMP1531	F11A	TUT	24	24	Fri 11-12	Quad G032
COMP4336	T16A	LAB	1	20	Tue 16-18	LyreK17G12
COMP1521	H09B	TUT	23	24	Thu 09-10	BUS 114
COMP1531	H17A	LAB	20	24	Thu 18-20	BongoK17G7
COMP3331	H14A	LAB	19	25	Thu 14-16	Oboe ME304
COMP6447	T16A	LAB	3	10	Tue 16-18	Quad G042
COMP1521	M17A	TUT	24	24	Mon 17-18	Online
COMP1531	F15B	TUT	24	24	Fri 15-16	Online
COMP1531	H15B	LAB	24	24	Thu 16-18	TablaK17G7
COMP1531	W15A	LAB	24	24	Wed 16-18	Online
COMP9044	W13C	TUT	10	30	Wed 13-14	Online
DPBS1150	T13B	TUT	19	22	Tue 13-14:30	Online
COMP9044	W15C	LAB	15	30	Wed 16-18	Online
COMP2041	W13A	LAB	28	30	Wed 14-16	BrassME305
COMP2511	W15A	TUT	21	25	Wed 15-16	AinswthG01
COMP1531	W12A	LAB	24	24	Wed 13-15	BongoK17G7
COMP1521	T14B	LAB	24	24	Tue 15-17	TablaK17G7
COMP9417	T17A	TUT	18	25	Tue 17-18	Online
COMP1511	H15C	LAB	27	27	Thu 16-18	Online
DPGE1002	F12A	TUT	16	20	Fri 12-14	Online
COMP1911	H11A	LAB	22	25	Thu 12-14	BrassME305
COMP6443	H16A	TUT	1	14	Thu 16-18	CybSK17G11
DPST1072	W10A	TUT	3	18	Wed 10:30-12	Block 122
DPBS1190	T10A	TUT	14	19	Fri 10-11:30	Block 124
COMP6443	H18A	TUT	2	14	Thu 18-20	Online
DPST1024	W16A	TUT	2	18	Fri 10-11	Block 113
DPGE1001	T12A	TUT	8	18	Thu 13-15	Block 116
BINF9010	M16A	LAB	5	20	Mon 16-18	Online
COMP3331	T18A	LAB	9	25	Tue 18-20	Oboe ME304
COMP1511	M17B	LAB	25	25	Mon 18-20	SitarME306
DPGE1003	W16A	TUT	18	25	Wed 16-17	Online
DPBS1100	W15A	TUT	18	22	Wed 15:30-17	Online
COMP9900	T12P	LAB	20	20	Tue 12-14	Online
COMP3900	W18A	LAB	18	20	Wed 18-20	Online
COMP9417	W12A	TUT	19	25	Wed 12-13	Quad G044
COMP9044	W11A	LAB	0	30	Wed 12-14	BrassME305
COMP9044	M15A	LAB	5	30	Mon 16-18	StringsME3
COMP1531	W15A	TUT	24	24	Wed 15-16	Online
DPGE1001	M16C	TUT	13	18	Tue 14-16	Block 116
COMP1531	W12A	TUT	24	24	Wed 12-13	BUS 114
COMP2041	W13B	LAB	19	30	Wed 14-16	Online
COMP2511	H15B	TUT	24	25	Thu 15-16	Online
COMP3511	F10A	LAB	19	19	Fri 10-12	CHIK17G13
COMP1010	H14A	TUT	18	18	Thu 14-15	Online
COMP9331	T16A	LAB	6	25	Tue 16-18	Oboe ME304
COMP9311	T19A	TLB	4	20	Tue 19-21	Online
COMP9044	T13A	TUT	5	30	Tue 13-14	Quad G032
COMP1911	F09A	LAB	20	25	Fri 10-12	BrassME305
COMP9312	H15A	TUT	8	23	Thu 15:30-17	Online
COMP2041	W13B	TUT	19	30	Wed 13-14	Online
COMP9414	H11A	TUT	13	24	Thu 11-12	Quad G054
COMP9900	T10P	LAB	0	20	Tue 10-12	LyreK17G12
COMP9153	H15A	TUT	1	15	Thu 15-16	Quad G042
DPBS1140	W14A	TUT	7	18	Fri 13:30-15	Block 105
COMP9044	F13A	TUT	5	30	Fri 13-14	Online
COMP9312	H15A	TUT	12	24	Thu 15:30-17	Online
COMP9417	F11A	TUT	14	25	Fri 11-12	Quad G045
DPST1022	W16A	TUT	3	18	Fri 10-11	Block 113
DPST1021	T16A	TUT	21	25	Tue 16-17	Online
COMP2041	T15C	TUT	18	30	Tue 15-16	Online
COMP9331	F13A	LAB	14	25	Fri 13-15	Online
COMP1531	T14A	TUT	23	24	Tue 14-15	Online
DPST1024	M15A	LAB	4	18	Mon 15-17	OMB 112
COMP9044	W17A	LAB	1	30	Wed 18-20	BrassME305
DPST1061	M14A	TUT	16	20	Fri 12-13	Online
COMP1521	W09B	LAB	24	24	Wed 10-12	TablaK17G7
COMP9417	F14A	TUT	0	25	Fri 14-15	Quad G045
COMP1010	W11A	TUT	6	18	Wed 11-12	Online
